title|content
Found a psychiatric illness. The drug slave closed the door, burned 2 relatives, called a psychologist to take the exam.|Khao Chaison Police Station, Phatthalung Province The accused killed and burned 2 relatives of the mother and son of the child for interrogation together with a psychologist because the perpetrator had a history of psychiatric illness. Although he pleaded guilty on January 3, 2023, in the case of a fire in a brick-and-mortar one-story house. Two bodies of the deceased were found at the scene: Mrs. Cheun Tangwattanakulchai, 75, the owner of the house, who was a bedridden patient, and Mrs. Rattana Nuonil, 41, the daughter of Mrs. Cheun. Mrs. Paswee Pratumsuwan The chief of Moo 5, Khao Chaison, who first visited the scene. The police later brought the suspect, Mr. Krisada Sonkong, 36, the nephew of the deceased, to interrogate the deceased's nephew at the hotel. Until the morning, the accused was brought for questioning along with a psychologist because the accused had a mental illness. Investigators are required to conduct a rigorous interrogation, including gathering evidence to confirm the initial offense and charge him with the offense of intentionally killing another person. Arson, burning down houses with residents. Detention, burglary, and drug use are punishable. However, now the results of songklanagarind hospital It has not yet come out whether he died at the time of the burning. If it dies before burning. The accused must be prosecuted for the offence of mutilating a corpse. Concealed, obscured, dead. ANOTHER CHARGE.SPONSORED
A man beats his brother, kills his brother, bury him in the ground, gets drugs and gets involved in a drug case.|The murderer brutally beat his head and buried his body in the ground beside the pond, the deceased's brother, who was frantic about drugs and hallucinated, confessed to killing his brother before digging a hole to bury him. The police conducted a background check and found that he had been arrested twice for drug offences in the case of Mr. Boonmee Namnamuang, 54 years old, living at house no. 7, Moo 10, Ban Sap Charoen. T.Lak-gon A.Namon Kalasin was brutally beaten on the head by a gangster and buried by a pond in the middle of a rice field. After the incident, Maj. Gen. Suwan Cheownawinthawat Kalasin police chief to follow up on the case and give orders to Lt. Col. Sakchai Pimkaew, Director of Namon Police Department and Investigating Officer, Namon Police Department Follow the urgent villains. Authorities initially believed that the perpetrator was a person close to the deceased. latest Today, January 3, 2023 at Namon Police Station The officers detained him. Mr. Paisan Namnamuang, 37, who was the brother of the deceased, came for further interrogation. After the investigators detained him for interrogation, he pleaded guilty. Shortly after the body was found, Mr. Paisan confessed that he had actually committed the murder of his brother. Before the incident, he took drugs and followed his brother to a farm hut, where he used eucalyptus logs to get to his brother's head and dug a grave in the area. However, a background check on Mr. Paisarn revealed that he was involved in drugs and had been arrested and prosecuted twice. The cause is thought to be drug use leading to hallucinations and manic episodes, investigators initially charged him with intentional homicide, indoctrination, and manslaughter. secrete MOVING OR DESTROYING A CORPSE OR PART OF A CORPSE TO CONCEAL DEATH AND USING DRUGS IS PUNISHABLE BY CATEGORY 1 (METHAMPHETAMINE) AND WILL BE TAKEN INTO CUSTODY FOR FURTHER LEGAL PROCEEDINGS.
P.S. Operation 66/1, 40 searches, 230 million assets seized|P.S. Operation 66/1 led a search of 40 target areas, arrested 6 suspects, and seized more than 230 million "Afu" network assets at 10.00 a.m. on Jan. 3, 2023 at the Narcotics Suppression Police Headquarters .... Maj. Gen. Chinpat Sarasin, deputy director of the police department, as director of the PSC, along with Lt. Gen. Sarayut Sanguanpokhai Police officers and police officers The 4th Army jointly announced the action plan "Ded Wing Mara 66/1" to seize assets worth 230 million baht, Pol. Gen. Chinpat said that according to the Policy of the Police Commissioner during the New Year, the police have been working non-stop and the policy of the Royal Thai Police has been working on sustainable communities to reduce the number of drug users and continuously intercept drugs along the northeastern border. The operation issued nine arrest warrants and arrested six for conspiracy and involvement in the movement. The mastermind is known to be Thai. After this, an arrest warrant must be issued and the arrest must be followed. The police will not stop working, will continue to investigate and make arrests. The investigation and expansion of the major network led to the launch of operation "66/1" in November 2017. Last December, the 4th Army Police Department led a team to integrate forces with the P.O.S. and related agencies. Blockade targeted areas in Bangkok, Nonthaburi, Pathum Thani, Chonburi, Amnat Charoen Khon Kaen, Surat Thani, Phuket and Trang have a total of 40 points due at the end of 2021 and continued in 2022. State Police 4 The investigation and arrest of drug cases in Bangkok continued in the vicinity and expanded until it became aware of the drug shelters in the Don Mueang area, was able to arrest the dealers and seize about 1 million methamphetamine tablets, and expanded the results until they knew the network, and were able to arrest people in charge of financial transactions and seize assets worth about 75 million baht. It then continued to expand, leading to the issuance of an arrest warrant. Mr. Chatchai or Afu The commander and other actors in the network, and investigating the operation, were able to arrest four members of the network in Bangkok. Mrs. Mayuree is the person who conducts financial transactions. Mr. Thanachote and Mr. Nont were local traders, while in Lam Luk Ka District, Pathum Thani Province, arrested 1 person, Mr. Prempawaris was responsible for financial transactions, and in Mueang District, Kanchanaburi Province, arrested Mr. Chaturaporn as a local trader, all charged with "conspiracy to commit serious drug-related offenses, supporting or assisting offenders before or while committing an offense, and receiving money, property or other benefits from offenders." P.S.4 Seizure of assets expected from drug trafficking in various areas, such as 1.11 houses and buildings in Bangkok, 2 in Pathum Thani, 1 in Nonthaburi, 1 in Chonburi and 1 in Surat Thani, totaling 16 houses worth approximately 115,000,000 million baht. 2. Land title deeds in Amnat Charoen province, 4 plots, Ubon Ratchathani, 2 plots, Kamphaeng Phet 1 plot, Khon Kaen 1 plot and Phuket 1 plot, totaling 9 plots, valued at approximately 94,000,000 million baht. 3. 1 Nissan 350z car, 2 Isuzu D-Max, 2 Honda Civic, 1 Honda CRV and 1 Toyota Camry, 7 units valued at approximately 8,500,000 Baht4.8 gold bars valued at 360 Baht, valued at approximately 11,000,000 Baht, seized at Mr. Prempawarit's house in Lam Luk Ka District, Pathum Thani Province, 5.21 gold bars valued at approximately 630,000 Baht, 6.Cash 1,300,000 Baht, 7.Suspended money from accounts amounting to 1,300,000 Baht, 8.Other assets such as 11 brand-name bags, 21 watches, and 3 gold statues valued at approximately 2,000,000 Baht, including the value of the seized assets of approximately 230 million Baht. Mr. Thapanan or Rat Chen Thamaratthada A key drug suspect wanted by Thai authorities has died abroad. Gen Chinpat said he had not received an official report yet and was still waiting for confirmation. The Royal Thai Police has not been silent and has coordinated with neighboring countries to track down and arrest key suspects in drug cases.
Sued "artificial teachers". 16-year-old boy accused of murder in Korat|Pol. Gen. Surachet Hakpal, Deputy Chief of Police, monitors progress in the case of "artificial teachers" A famous dance teacher and commentator committed indecent acts on a 16-year-old boy in Chakrarat Nakhon Ratchasima, revealing that the police concluded the case was filed by the public prosecutor on December 23, 2022. Mr. Chak (pseudonym), aged 16, informed the investigating officer of The Chakraraj Police Station, Nakhon Ratchasima province, that he was attacked by Mr. Chutidet or Kru Thiem, aged 60, who worked as a commentator for 3 programs and choreographed for singers and dancers from famous TV shows. Take them to a room in the area. T.Yayamwattana Chalermprakiat, Buriram province, such cases. Maj. Gen. Surachet Hakpal, deputy chief of police, gave the order. Maj. Gen. Somprasong Yentoom P.O.C.3, Maj. Gen. Influential Nakkham Lieutenant Colonel Nakornratchasima and Lt. Col. Sittisak Prommuenwaii, Director of The Chakrarat Police Department. Conduct thorough investigations and gather evidence as it involves a celebrity committing sexual acts against children. The public and the media paid a lot of attention from the investigation to know that Mr. Chak was a student and was in a school band. Later, on September 16, Mr. Chak arranged with Mr. Chutidet or Kru Thiem to pick him up at his house in Chakrarat district, Nakhon Ratchasima province, to take him to study and find a job. T.Yayamwattana He then committed obscene acts by hugging and kissing. He grabbed the victim's genitals with his hands and tried to tuck his face into his legs, but the victim resisted and was unable to do anything and brought the victim to his home. Mr. Chak then informed the parents and asked for help from the police officer, Maj. Gen. Surachet, who ordered the TICAC operation to support the operation. Later, the police officers searched Mr. Chutidej's residence and brought him to the examination officer and informed him of the charges of "taking a minor over fifteen years of age but not more than eighteen years of age from his parents, guardians or caregivers without reasonable cause for obscenity, taking others for obscenity, using deceptive means, threatening, using lethal force, abusing power or using any other means of rape, indecent acts on a person over fifteen years of age by threatening in any way with the use of lethal force, where the person is in a state of inviolability, or misleading the person into believing that he is another person." Pol. Gen. Surachet said that the case was a case that the public and the media were interested in because it was related to a famous person, so he urged the investigators to make a thorough and complete statement so that the offenders could be prosecuted and punished. In case of being persuaded or in contact with a stranger, even if it is a famous person, be careful. Study the information in detail and inform the parents for consultation and close supervision. To avoid further victim of sexual exploitation.
Father, carrying his 3-year-old daughter from bed, killing him and stuffing his mouth in the middle of a farm.|Father carrying his 3-year-old daughter from bed to kill Catching soil stuffed in the middle of a cassava plantation. After planning to trick her grandmother, who slept with her daughter, to see the plumbing broke. Police searched for the killer and believed that he was hallucinating after celebrating the New Year with friends overnight at 5 a.m. on Jan. 3, 2023. At the back of the house no. 13/1 Moo 22, Ban Rai Subdistrict, Lat Yao District, Nakhon Sawan Province, therefore, went to check together with a team of investigators, hospital doctors, and officers of the Lat Yao rescue service at the scene of the accident. Pannon, 55, the grandmother of a 3-year-old boy, led authorities to the spot where the body was found lying dead inside a cassava trench. About 300 meters away from the back of the house, the body of Dr. Narinan was found. Pannon is in a state of stuffing in the mouth. No signs of abuse were found. Mrs. Anongnath testified to the officers that the person who carried her granddaughter to the farm was Mr. Ranachai Pannont, 27, who was his son, and after the incident, riding a black motorcycle, fled. Without knowing which way to go, Mrs. Anongnath testified that she was responsible for taking care of her granddaughter for her son, and that every night she would sleep with her granddaughter. Mr. Ranachai came to wake him up and said that the plumbing in the bathroom was broken to get up and look at it, which he was convinced to get up and walk to see what his son had told him. BUT HE DIDN'T FIND ANY BROKEN PLUMBING, SO HE HURRIED BACK TO THE BEDROOM AND FOUND THAT MR. RANACHAI WAS CARRYING HIS 3-YEAR-OLD DAUGHTER AND RAN OUT TO THE BACK OF THE HOUSE TO THE CASSAVA FOREST. When the granddaughter was found dead. lying in a cassava plantation," she said. After listening to Mrs. Anongnath's words. The officers immediately dispersed the pursuit of Mr. Ranachai. Mr. Ranachai, who was riding a black motorcycle, fled after the incident, but believed it was unlikely to go far. There was only half a tank of fuel left, and Mr. Ranachai had no money with him. The body of a 3-year-old boy was taken to the hospital for examination. To find out the cause of death in detail again, the Lt. Col. Wattanakit Chalaprakhon, director of the Lat Yao Police Department, said the case Mrs. Anongnath It was confirmed that Mr. Ranachai's son was the one who attacked his daughter to death. Because he took the baby from the bed, fled into the forest in the early hours of the morning and found the little one turned into a corpse, which is still being hunted by the investigating officers, and tomorrow a warrant will be issued for the arrest of the father. From interrogation Mrs. Anongnath He said his son was drunk to celebrate the New Year. The type who did not fall asleep did not sleep for a long time, which is not known whether he was drunk alone or if he had taken illegal drugs that caused hallucinations. Therefore, he had to wait for his arrest before he could find out the cause of his daughter's murder.
The owner of a grocery store was beaten by a hot-headed man with blood. Claims grabbing girlfriend's genitals|The owner of the grocery store was hit by a hot-headed man. The attacker allegedly grabbed his girlfriend's genitals and used a bat to soak his bloody head before leaving. I ran away. The hurt person revealed unintentionally. Just hit the woman's leg while refueling. Molesting at 21:30 a.m. on Jan. 3, 2023, police said. Bang Sao Thong Police Department received a report of an assault in front of a house. Kheha Muang Mai Bangplee Soi F 10, Bang Sao Thong Subdistrict, Bang Sao Thong District, Samut Prakan Province, together with grateful foundation volunteers to investigate and assist in the scene. Mr. Ekarat Sripeangchan, 46, a resident of Suphan Buri province. The owner of the grocery store was injured with a broken wound to the head, so he coordinated with the rescue personnel to rush to the rescue and rushed him to Chularat 5 Hospital. Mr. Ekarat, who was injured, said this morning. A young woman on a motorcycle filled the shop. At that moment, one of his hands was holding an oil cone. The other holds a bottle of oil. The moment he bent down to fill the car with a gas outlet between the seat and the handlebars, the driver did not have to get out of the car, the arm could hit the girl's leg, until the girl accused him of molestation, which he did not intend or intended to upset the girl. MR. EKRAT SAID SPONSORED MR. NOP. The brother of the injured said that before the incident, he was in the room and knew that there were 2 men riding motorcycles parked in front of the store. Getting out of the car, he asked his brother, "Who grabbed Myagu's genitals in the morning?" He then hit his brother on the head with a stick and injured him, so he rushed out to help with a bottle and ran after him. The perpetrators ran away, leaving behind their motorcycles. He informed the police to seize it. The two perpetrators had never known each other before, but they were known to be people in the same community. After this, he and his brother will go to the police to report the crime so that the police officers can speed up the pursuit of the perpetrator to continue the legal proceedings.
A young man with a history rides through the front of the temple and is hit in the head by a mysterious bullet.|A big man was shot in the head while passing in front of a temple in Chalong Krung district, Lat Krabang, Bangkok. I came across a rescuer and called for help, but I didn't survive. The deceased was found to have a history of drugs, but he did not know who shot him and what happened at 03.00 a.m. on January 4. Chalongkrung Police Department received a report of a person who was shot and killed. In front of the garage, chalongkrung, opposite the gas station, PTT Chalongkrung, Chalongkrung Road. The shore heads to separate the ladkrabang soldiers. Therefore, he went to check with the investigation department, the forensic officer. Forensic doctors, police hospitals and foundation volunteers were grateful for the scene on the far left lane of the road. A body was found. Mr. Fahren Srichanin, 43, was lying on his back covered in blood in a blue short-sleeved T-shirt. Cartoon shorts The deceased's white-and-black Honda Click, registration number 2Confucius 9030, Bangkok, was parked in a blood-stained state. There was a man riding in the car, and a bloody man sat in front of him and waved for help. At first he thought he was drunk. He learned that his friend had been shot and was about to be taken to Lat Krabang Hospital. But the person was shot unconscious, so he rushed to provide first aid, but did not die. As for the friend who rides, Jai brought me. Investigators took him to the scene of the accident and investigated at Chalong Krung Police Station, initially investigating that the crime scene was opposite Wat Tippawas, Soi ChalongKrung 53, about 1 km from the accident site. Upon arriving at the scene, a gunshot was heard. When he went to see it, he saw that he had been shot in the middle of the head, so he left his car and rode in Mr. Fahren's car to take him to Lat Krabang Hospital. However, upon arriving at Soi ChalongKrung 29, the foundation officer's car was found and asked for help. Found to have a history of drug-related activities in the area. Lam Phak Chi was sentenced to 3 years in prison, less than a year in prison. The police are in the process of thoroughly interrogating the deceased friend. Check gunpowder stains and check CCTV footage at the scene to identify the culprit for further prosecution.
Shaiwat Give evidence, the Director-General reed the tribute, revealed the plan to reverse the scales, pay before the catch.|"Chaiwat Limlikitsorn" entered the testimony and gave evidence to the police. In the case of the Director-General of the National Park Service calling for bribes, ready to reveal after the story, there are people to cheer. There is a group of beneficiaries who threaten chatline, never care and are not afraid at 10.00 a.m. on January 4 at the Anti-Corruption and Misconduct Division (BPO). Mr. Chaiwat Limlikitsorn Director of Conservation Area Management Office 9 (Ubon Ratchathani) visited Maj. Gen. Jaroonkiat Pankaew The Police Commissioner to give evidence to the investigating officer in case of submitting evidence to the police. Mr. Rajada Suriyakul Na Ayutthaya, Director-General of the Department of National Parks, Wildlife and Plants, who demanded money and was guilty under Section 149 for the offense of "being an official who wrongfully receives property or other benefits" and 157 "refraining from performing his duties". Mr. Chaiwat said that this morning, he brought the information sheet to the committee of the Ministry of Natural Resources and Environment before coming to the MINISTRY of Natural Resources and Environment to provide more information about the list of persons who appear on the envelope, who they are and where they are. Trust in the evidence of the P.O.P. and the P.P.C. who went to the search and the video was clearly captured until it was released to the society. He insisted that this was not bullying or personal conflict, and he did not think that there would be a case because society had seen all the behavior. As for that information, he has been calling since he took office that there has been bullying. Must be paid monthly And the consequences of collecting those funds have resulted in the troubled staff in their lives. Mr. Chaiwat also said that he had spoken to Mr. Rajada. At the end of October, he tried to contact the front office staff twice until he came to talk, and then he said, "Please don't collect it," and clarified the problem of the younger subordinates who had to go to borrow debts because they were in trouble. If they keep this size, how will they work?" At that time, the Director-General replied, "No, still insist on paying," and he said, "Finally, do I have to pay?" and then handed over the information to the authorities leading to the arrest process on December 27, 2022, when 98,000 baht was handed over and led to the arrest of the police. P.O.P., When asked if there had ever been such payments within the organization, he said: Mr. Chaiwat replied that it is a Thai culture, whether willingly or not. Admittedly, there is, but this kind of billing culture has never existed before. That charged every tablet like this before. As for who will pay or not pay. I don't know, but since I've worked, I've never had to pay or charge anyone. For example, the budget goes down to 100 baht, must be changed back 18.50 baht, then divided by 12 months to the monthly delivery amount. After the story was revealed. There are many parts that come in to cheer and rejoice. Thank you for doing it for them and in return for saving the forest, and some of the groups that have lost their benefits have been intimidated through chatlines. THE ISSUE IS THAT MR. CHAIWAT AND MR. RAJADA ARE JUNIORS OF THE SAME INSTITUTION. He doesn't care if he graduates from the same university, but whoever commits the crime is liable, and the protection of the forest is the main one. The reporter asked the society why the police did not conduct a search of Mr. Rajada's residence. To extend the effect of the arrest. Mr. Chaiwat said he had no opinion on the matter because he believed that the P.P.C. and the P.O.P.C. There is already a full intention to carry out the duties in this case.
Caught Father brutally holds 3-year-old child, kills clay, stuffs mouth, rides away, and corners Chonburi pump|A brutal father grabbed his 3-year-old daughter from his bed and killed him, stuffing his mouth in the middle of a farm. While riding, Jai fled and stopped to refuel in a pump in Chonburi province. While the evil father still denied claiming that he did not kill, he saw a ghost leaving his child in the forest from the case of a father carrying his 3-year-old daughter from his bed and killing him in the middle of a farm in Nakhon Sawan province on January 3. The police of Lat Yao Police Station went to the area to investigate the crime scene and learned the name of Mr. Ranachai Pannont, 27 years old, living at 13/1 Moo 22, Ban Rai Subdistrict, Lat Yao District, Nakhon Sawan Province. After the incident, he fled on a motorcycle. Last updated at 12.00 p.m. on January 4, 2023. Lt. Col. Ekkarat Malawanno, Deputy Chief of Staff, and Lt. Col. Teerasak Osathanon, Deputy Chief of Staff. A press release on the capture was held. Mr. Ranachai Pannont, 27, got a gas station. PTT Bypass Nong Nai Khok Moo 1 T.Bansuan A.Muang, Chonburi province with a black Honda Wave motorcycle. Registration no. 1 กภ 2267 Nakhon Sawan is according to Lat Yao Police Station, report the clues on social media, bring for drug testing. Found to have narcotic substances in the body, but still refused. He said the arrest came from a citizen who called 191 to report that he had found a suspect who looked like a man who had killed his son in Nakhon Sawan province. Phichit Jomprom Group Director P. S. T. Thanapol Suansan Group Director P. A patrol police officer went in to investigate and found the culprit walking out of the bathroom. The police took him into custody and, upon enquiry, the name matched the name of the accused in the killing of his own child, but denied it. He did not kill his own children, thanks to good citizens who were interested in the news and gave clues to the police until they could be collected quickly. Mr. Ranachai, the accused, claimed that on the day of the incident, he heard someone carrying his biological child, born from his old wife, from the bed. At that moment, he saw the ghost of an old woman deceiving him, causing him to be afraid to run away and leave his child, and later learned that the child was dead, so he rode a motorcycle to Chonburi province to pick up his new girlfriend at Bangsaen. Go to the convenience store and go to the bathroom. WHEN I CAME OUT, I WAS MET BY THE POLICE, SO I WAS ARRESTED. Chonburi City Police Department records daily and waits for police officers. Lad Yao police officer picked him up for further legal proceedings.
Just being accused. The villagers do not embrace "artificial teachers". I actually just found it in the New Year.|The villagers near The Teacher Thiem Garden house in Buriram and the temple near the house where Kru Thiem went to practice the Dhamma speak in the same voice. He knew the news but did not believe that the teacher had committed indecent acts against the boy. Because usually Teacher Thiem is a hospitable person, greets the villagers, comes back to take care of his mother at home, and likes to go to practice the dharma, clean the temple, but deep down I don't know. You have to wait for the news after 4 January 2023. In the case of Pol. Gen. Surachet Hakpal, deputy chief of police, the case of a famous conmentor was followed. "Artificial Teacher" Mr. Chutidet Thongyu, 60, a resident of Ban Sing Subdistrict, Nang Rong District, Buriram Province, has been accused of molesting a 16-year-old boy since September 2022. He noted how likely it was, or if it was just bullying. The photo was published on its Facebook page. Previously, it appeared that the teacher was in the canon. He spent the holiday season returning home to take care of his aging mother, and also went to the Buddhist monastery. Phu Fa Man The ceremony lasted several days and ended on Jan. 1, when reporters traveled to Wat Phu Fa Man. The temple where the teacher went to practice the Dhamma meets Miss A (pseudonym). A student of Phu Man Fah Temple said that teachers usually come to this temple to make merit regularly. HE HAD TRAVELED TO THE TEMPLE EVERY DAY TO CLEAN THE TEMPLE, BUT DID NOT SLEEP AT THE TEMPLE." Personally, I am not interested because it is not clear whether the artificial teacher actually did it or not, and did not observe the mannerisms or changes of the artificial teacher. It's just an accusation made by the authorities. I don't know if it's true or not," said a student of Wat Phu Man Fah, as well as villagers in Chalerm Phrakiat district, Buriram province, which is a garden house rented by Kru Thiem to stay and raise animals. He admitted to being shocked by the news, but still did not believe that this would be true. Say hello to the locals when you come to stay at the park. Admittedly, I don't know if the story will be true or not.
The police chief reiterated his handling of the Jinling pub case itself, pad p.1, controlled the idiom, and took offense to "cabinet hao".|"Police chief" reiterates jinling pub case itself is the investigating officer in charge. The superintendent of police is part of the 4 units that participated in the investigation. Confident to gather enough evidence to convict "Cabinet Hao" reveals the expression to the SSO. Consider submitting the case to the court by January 20. Check the facts of whether "Chuvit" accused "Big Zhao" of making defective expressions within 15 days on January 4 at 4 p.m. at the Royal Thai Police Headquarters. Pol. Gen. Damrongsak Kittipraphat, the police chief, said the society may have misunderstood the Jinling case that "the director general also acts as the chief investigator", and wanted to learn that since December 16, the attorney general has assigned him as the responsible investigator. It is responsible for signing the opinion of the case in the expression of the investigation by conducting the investigation together with the investigating officer under the NCPO. The NCPO and the NCPO and 12 prosecutors assigned by the NCPO have always closely supervised the investigation in person with the public prosecutor in order to move the work quickly and gather evidence as clearly as possible. The media and the public are asked to be confident in the investigation of this case. "In this case, 400 witnesses have been examined, 37 arrest warrants have been issued from the South Bangkok Criminal Court, including 19 cases of conspiracy to distribute class 1 narcotics, distribution of class 2 and 4 drugs, and money laundering charges, with 19 arrests and 18 pending arrests. In the case of Mr. Chuvit, he made a statement to the media about the performance of the duties of the Director-General. Order No. 2/2023 dated January 3, 2023 appointed a fact-checking committee in the said case. To determine whether any part of the investigation has been impaired and whether the case has been damaged. By appointing the National Police Commissioner as chairman of the board. There are police officers under the Police Command and the Central Bureau of Investigation. Become a Member of the Board of Directors And complete the audit within 15 days from the date of acknowledgment of the order and for transparency and fairness. He also invited prosecutors to participate as consultants and provide information to support the investigation.
The deputy spokesman said the case of forcing him into a van carries a heavy prison sentence of 20 years.|A deputy spokesman for the 22-year-old accused of forcing a young woman to put her in a van has been charged with rape. Ordered the prosecution to impose heavy punishment. He was sentenced to 20 years in prison on Jan. 4, 2023. Deputy Spokesperson for the Attorney General's Office A case of female sexual abuse on a van has been revealed, forcing the victim to surrender, police said. Ayutthaya police arrested Mr. Thitipong, 22 years old, is a native of Sena, Phra Nakhon Si Ayutthaya On the afternoon of Jan. 3, at the bus terminal of Chao Phrom Market. On the island of Old City After the driver of the van informed the police to arrest the man who committed the crime. The man confessed that the act that appeared to be the perpetrator of the rape was committed against us(18). It means to satisfy the libido of the perpetrator by using the genitals of the perpetrator to intrude on the genitals. The anus or mouth of another person  The accused's behavior was outrageous, challenging the law on a public van in the daytime, a spokesman for the Attorney General's Office said. If the results of the investigation are evidenced by the news, he asked the court to impose a heavy punishment because he believed that public buses must be safe for women, and urged women when boarding public buses to sit at the gates. In order to reduce the chances of the criminal committing an offence sponsored for such an offence under Section 276, whoever rapes another person by threatening in any way with the use of lethal force by others in a state of inviolability or by misleading others into believing that he is another person shall be punished with imprisonment of 4-20 years and a fine of 80 thousand - 400,000 baht. If the conditions stipulated by the law are met, please observe each other and help prevent mischief in order to keep Thai society safe.
Lad Yao police detain father for killing 3-year-old boy|Lad Yao police with an investigation team to find the brutal father who killed his 3-year-old daughter Mok Raiman from Chonburi Police Station to prosecute the case for intentional killing of others. The atmosphere was filled with sadness, relatives insisted on not forgiving and not forgiving on Jan. 4, 2023, in Nakhon Sawan Province. Lt. Col. Prasapchai Nakvisut, Deputy Chief of Police, Lat Yao, accompanied by police investigators, was being taken into custody. Mr. Ranachai Pannont A father who killed his 3-year-old daughter on a cassava plantation in Ban Rai subdistrict, Lat Yao district, Nakhon Sawan province, has left the Chonburi police station to prosecute the local law. Mr. Ranachai rode a motorcycle and fled to the local area of Chonburi. The police officers of Lat Yao Police Station have traced it until they find out. In addition to having good citizens who saw the news on social media, they found that they were in the Chonburi area, so they coordinated with Lt. Col. Ekkarat Malawanso, deputy director of the Chonburi Police Department, to help set up an extraction checkpoint and send details and pictures of motorcycles to the Chonburi investigation team. After that, I heard the good news that the police officers The Chonburi Police Department has arrested and found that it is the same person as the company. Lat Yao police officers, who were arrested at the funeral of the victims, set up a charity meeting at their home. In Ban Rai subdistrict, Lat Yao district, Nakhon Sawan province, the atmosphere was lonely and mournful. Neighbors and relatives came to mourn, with relatives insisting on not forgiving and not forgiving them. The funeral will be held on Saturday, January 7.
Part 2: "Inspector Ink" with minions Set up a gang to raid Chinese homes.|Region 2 raids "Inspector Ink" under the Ministry of Finance along with 2 other minions to set up a gang to rob a Chinese millionaire's house. Exchange of wages of 15 million baht Before being taken to the Pattaya Court for detention, Pol. Lt. Gen. Influential Ittisarnnachai, Phor 2's director, led a team to arrest a gang of 7 criminals who used 4 cars to commit crimes, impersonating police officers, and holding fake search warrants. Invading the luxury homes of local Chinese millionaires Nong Prue Bang Lamung district, Chonburi province, before grabbing people in the house, tying hands and feet. He threatened to open a safe deposit box and robbed him of 700,000 baht in cash, 7 baht in gold and an 11 mm firearm with ammunition. Mr. Tul and Mr. Ink and Mr. Joe arranged a team to rob the Chinese house because they believed that they kept about 200-400 million baht in cash in the house. And if they succeed, they will receive a wage of 15 million baht. The incident occurred on Dec. 11, before the robbery gang could be caught. On Dec. 21, as already proposed, the latest developments were made. On Jan. 4, it was reported that Lt. Gen. Influential Ittisarnnachai, Ph.D. 2, along with Pol. Maj. Gen. Theerachai Chumphon Police And Investigators have tracked down three additional suspects of the Chinese house robbery gang, including 1. Lt. Col. Akarapan Dittakwee, 41, or Inspector Ink, under the Ministry of Foreign Affairs, arrested at an apartment in Thung 2 room. Bangkok 2. Mr. Pasworn Chandrangsu, 42 years old or Tul, caught at Phra Khanong 3. Caught at Bang Khun Thian according to the arrest warrant of the Pattaya Provincial Court. The accused together were users of robbery offences, jointly presenting themselves as officials and acting as officials, jointly delaying the detention of othersSPONSORED for the 3 accused, who were tracked down by the Investigation Police Region 2 in Bangkok before being taken to nongprue police station since January 3, 2019. The investigating officer detained all the accused and sent them to the Pattaya Provincial Court. All the accused have also denied the allegations. Meanwhile, the preliminary court has not granted bail to the accused. however The Investigating Police Region 2 has been working hard to expand the investigation to find more participants and evidence as the accused is a government official and if there is any further information, there will definitely be a press conference to close the case.
Brutal father kills his daughter, claims ghosts, rides to Chon Chon|3-year-old father killed in cassava plantation Drug abuse and killing of daughter He denied the journalist had written a letter threatening to kill and bury a gas cylinder in the Yuca Park. Claiming to have been deceived by a ghost, he rode away to Chonburi province, while Lat Yao police closed the room for a thorough examination, initially testifying about the matter at 10.15 p.m. on January 4, 2023 in Nakhon Sawan province. Lat Yao Police Lt. Col. Prasapchai Nakvisut, Deputy Chief of Police, Lat Yao, along with police officers in the investigation unit. Mr. Ranachai Pannont, 27, a brutal father who killed his 3-year-old daughter on a cassava plantation in the area. Ban Rai Subdistrict, Lat Yao District, Nakhon Sawan Province, came to investigate at Lat Yao Police Station, the reporter reported that as soon as the police officers were taken. Mr. Ranachai got out of the van and asked about the motive for the attack, but Mr. Ranachai had a slightly shocked expression on his face. He denied to reporters, "He didn't take drugs. Didn't kill my daughter. He did not write a letter threatening to kill and did not bury a gas tank in the eucalyptus garden behind the house, but claimed that he "was deceived by a ghost at a mansampa farm, so he parted ways with his daughter, then rode a motorcycle with a full helmet to escape the ghost to Chonburi province and admitted that he was saddened by his daughter's passing." Mr. Ranachai entered the interrogation room for another thorough interrogation. Police initially could not provide further information to reporters. However, during the incident, Mr. Ranachai was arrested by the police. Chonburi police arrested him. Mr. Ranachai claimed to have been deceived by a ghost and could not remember anything. : Lad Yao police detain father for killing 3-year-old boy
