title|content
Opened the daughter. 14 ordered the boyfriend to kill the mother, resentment, being scolded when he wanted to encourage.|Opening the third daughter, 14 faces, not stressed, not sad after ordering the boyfriend to kill his mother. Resentful, the mother scolds since childhood. The eldest son shouted. The mother saw the mother stabbed from the event of a shocking incident with a 14 -year -old daughter with a 16 -year -old boyfriend planning to kill his own true mother. Inside the room of the 39th building Bang Phli Yai Subdistrict, Bang Phli District, Samut Prakan Province In the middle of the night, the CCTV at the entrance of the Eua Arthorn project at 18.00 hrs. Of the day of the incident. Able to capture a 16 -year -old male teenager walking into the village alone After that, sit and wait at the Futsal field. Which was a picture before the killing of Miss Jirapha, 53 years old until he died and stabbed Mr. Kitti, 23 years old Latest injury (8 April 65) Pol.Lt.Col. In order to speed up the phrase of the Youth Court for the first time by today After the test of the girl, Er, I will bring Mr. B (a hypothetical) aged 16 years to interrogate as well. A girl There is a smooth face that is not stress in any way. By A girl Revealed in the mind after the story Which she claimed to be because of the mind Accepting as a plan for the boyfriend to kill his mother By just planning yesterday He called to make an appointment with his boyfriend to kill his mother. The boyfriend then traveled to the room today. As for the reason she did, she said that he was from anger, her mother who scolded her from young to growing up. Sometimes she needs encouragement But was aggravated Until becoming a suppression and resentment, then decided to take action. In this time, Samut Prakan Provincial Justice officials traveled to Bang Phli police station to follow this case and clarify the rights with Mr. Kitti, 23 years old, the brother of the girl A. Injured There are many wounds on the neck and body, which after the doctor held and examined the physical examination, it was allowed to come back to stay at home. Traveled to Bang Phli police station with relatives In order to prepare to receive the body of the mother to return to his hometown in Chiang Mai. Mr Kitti said that while he was sleeping in the room Then heard the cry and sound like a fight Therefore will open the door but can't open because there are people blocking the outside door Until he pulled the door until it opened, and the first picture was that the criminal was using a knife to stab the mother And the mother tried to fight and therefore stabbed many times He tried to help the mother, so the criminal turned to be stabbed to the point of injury. When he was stabbed by a knife, the knife was stabbed and stabbed in, not deep and not the important point. Now shocking with the incident While the niece of the deceased Said that the deceased was a very good person The fierce of the children because of love and worried about children The incident was also shocked and even more. The more I can't accept Now, even the name doesn't want to hear. And today will come to pick up the body of the deceased back to perform merit at his hometown Chiang Mai Province
MP, Tae, did not retreat to find evidence of watermelon cases.Collect water-sand samplesNear the boat fall|MP, Tae, did not retreat to find evidence of watermelon cases. Collecting water-sand samples in the Chao Phraya River Near the end of the boat (8 Apr 65) at 15.00 hrs. The leader of the Thai Sivilai Party and Mr. Krishna Sri Bunpimngseng Lawyer as a party's advisor Bring the diving diver to collect water samples and sand under the Chao Phraya River. In the area of ​​the Bang Kruai canal And the Yidss Nan Mosque Which is located on the opposite side Before being examined to compare with the water and sand sediment in the watermelon's body Nida, Mr. Mongkol Kit, said that today came to collect samples of water under the water surface with sediment. In the area where the watermelon is expected to die According to the assumptions of all 5 people on the speedboat that informs the coordinates in GPS At approximately 22.34 hrs. And 22.40 hrs. With a depth of approximately 6 meters and another point that he assumed to be the floodgate area Which is about 7 meters deep, because the body of the watermelon has sand and sediment Will bring the water today to check that there is density And the resolution of the sand whether or not From now on, the information will be taken to the meeting again. But has given some information to the Department of Special Investigation (DSI). As for the water today Has coordinated the Ministry of Justice to check Which the mission today Will find the point where the watermelon dies Because the police have not tested in this regard, Mr Mongkol Kit said that this evening will go to talk to the Mr. Sitra premium or lawyer Tum, which we have the same goal. Meaning justice with the watermelon case Therefore have to answer the question of what the watermelon dies, where, where to meet Mr Tum is considered good Considered to be reinforced to help many The closest side for the truth for Bang Jack. That will bring the shawl that is claimed to be the watermelon Talked to Mr Tum We got evidence and then forwarded. And we find other evidence Because there are many teams helping each other Therefore believe that there is no problem for the lawyer Kittiwittayanan Will gather evidence to sue Mr. Genius Rueang Rattanaphong In this case It's a matter of both He did not interfere with the lawyer Krishna said that we were carefully worked. Because the data must be filtered first He coordinated with Mr. Mongkol Kit almost every second, now has a reasonable progress. Which he, as the leader of the law, has always emphasized that we will not believe any evidence until 100% proven
The police revealed the Timeline, daughter. 14, plan to kill the mother, boyfriend 16, apologize to claiming an evil mood.|The police revealed the Timeline, daughter. 14, plan to kill the mother, pressured, dating his girlfriend and failed 5 subjects to escape to the male house. But the mother followed back and seized the phone (8 April 65). In the past noon, the investigative officers and police officers of Bang Phli police station detained a 14 -year -old girl and a 16 -year -old young man, two accused. Kill the woman's mother and jointly try to kill the female brother The officers detained out of the prison room in Bang Phli police station to board the jail car to the Juvenile and Family Court in Samut Prakan Province. To ask for the power of the court to deposit the first stir fry With the father of the 16 -year -old young man who traveled to meet his son at Bang Phli police station. Came to get in the car, sent to the youth court by the father of the young man Revealed that He never knew that both of them were together. Until about 3 days ago, the son asked him to pick up the woman. By claiming to ask for permission from the female family I saw that my child was loved by a woman. And normally are the people as you wish Therefore traveled to pick up the woman at the room in the afternoon of April 5, without meeting the female family After about 9 pm, it appears that the mother and the female brother followed. By making an appointment to talk at a temple Which the female mother insists on not allowing her daughter to live with her son And will prosecute his son, charged with a minor, but he asked by saying that he would allow his son to stop dating Which at that time observed both children Looks obviously But didn't think that he would think of this kind of cause after the incident Talked to his son by phone Which he comforted that it was fine, but had not yet talked about the true reason Personally, I still believe that the child did because of love for the woman. And the son said that the woman was the planner See that it must be appropriate to think about both sides As for the son claiming to have mental symptoms But not a child with a violent emotion And not addicted to the 16 -year -old youth game. By revealing that I'm sorry And apologize to parents too What was done by a short -term mood Which she was too angry that the mother was discouraged who would not allow each other to be associated. Col. Viroj Cutso, Ph.D., Bang Phli Police Station, revealed that the cause is probably from the misunderstanding of the child to the parents. The cause of this caused by Two children are fans. In which the girl is studying in grade 2, while the boy is studying in grade 4, schools in Bang Phli District Due to the situation of orbids from children who have studied well When studying online Most of the time used to call and talk, making the learning bad until the results of the study fall. The girl failed the 5 subjects. Parents scolded. As a parent Girls do not understand. Makes it feel like being pressured Was absent -minded Then made an appointment for the boy to come out of the house, which was to collect clothes from the house to the boy's house. And call to go home Let the girl talk at home Once he was pressured, the boy brought the girl back. When sending the parents of the girl, the phone seized the phone. And scolding and saying that he was still a child Do not be dating until causing to lose school. Hold the phone To study It appears that girls do not understand. Once the boy returned The girl went to find the phone until By using your own old phone And then create a new Facebook Then chat to talk to the boy Which the text in the chat is a relatively severe message Have an appointment to meet Which he would not say Request in the case In summary, the appointment was shown in the news, which was an appointment to meet last night. The girl is all planning. Meaning to do this, do this, do that, then when it's time The girl made it out. Open the door for the boy to enter the room. And then during the rhythm of the girls' parents Inadvertently using a knife to cause many wounds As shown in the news. When the brother woke up, he would help. The girl still tried to push the door not coming in. But can't fight hard Can come in The boy stabbed the girl's brother. Until injured When the patrol reached the scene, he detained. From the preliminary inquiry, the cause is likely to be understood. disappoint And did not understand the concern of parents Therefore causing the occurrence of this tragedy from a child who does not have a mental depression or any symptoms Because as far as talking to the parents of the boy You are quite good at school. As for girls Usually study well But because it may not be divided into time, but come to sit and chat Because of the problem of chopping, making it difficult to come to each other And during online studying again Rarely studying but talking to each other Until causing the grade to fall
The lawyer M appeared another person in Nakhon Phanom.Report the famous news anchorUse the wrong picture to put the news page.|On April 8, 2022, at Muang Nakhon Phanom Police Station, Mr. Rapong Punyawarusiri or M, aged 49, a lawyer. Currently working at the lawyer office in Mak Khaeng Subdistrict, Mueang District, Udon Thani Province, brought the documents to meet Capt. Muang Nakhon Phanom Police Station to accuse Mr Kanokrat Wongsakul and Mr. Theera Thanyapaiboon, a famous news anchor, a television station, based on the offense of the Computer Act by advertising with drawing documents. Coloring movies, images, or characters that make it appear in any way, records, or sound recordings, recording or by doing other methods. By bringing the message in front of the program that the lawyer M, the manager of the boat About Nong Watermelon case As news With the image Lawyer M, published in the media But is a lawyer M different. The picture shows in the news content is a picture of Mr. Rapong Punyawarusiri, but with the same nickname, lawyer M. believes that the information is taken from Facebook. The information was published on April 5, 2022, after having a fan club that followed the watermelon case. Come to comment In the way of deterioration, the tour causes damage to yourself and your family. And affect the lawyer Therefore have to come out to report the complaint Prosecution of both people, as well as complaints for fairness through the media. To clarify the facts That he was not involved in the case of Nong Watermelon Just have a lawyer And has the same nickname M. M., Mr. M, who is the news, Mr. Rapong Punyawarusiri, or a 49 -year -old M. revealed that he has been a lawyer for over 24 years in this period to do the case. To the client in the area of ​​Nakhon Phanom province until April 5, 2022, became a famous lawyer M in the watermelon case overnight. After the two news anchor, the famous program, Mr. Kanokrat Wongsakul and Mr Theera Thanyapaiboon, a famous news anchor, a television channel Take pictures of their photos In the grade of the lawyer That is on personal Facebook To be linked That is a lawyer M Which is the news of the manager to help the accused in the watermelon case Despite being a different person But with the same nickname, lawyer M, after the news Affecting oneself and his family, causing people to comment in a bad way Affecting the lawyer Which is a misunderstanding He therefore came out to clarify the facts through the media. Including reporting the prosecution in accordance with the Computer Act That has published false information Including tens of thousands of negligence with advertising Because if left to believe that it will definitely affect the lawyer And would like both news anchors Out to clarify the information Because the tour is currently on social media In personal Facebook There are millions of people coming to comment on the way. However, he will gather evidence. In order to proceed with civil offenses Would like to have the facts before being published And asked to come out urgently Which in the said case As a lawyer, the belief that Is guilty of both civil and criminal
Myanmar sent "covering the pattern", a multinational drug dealer returned to Thailand. It used to help "Sour sliced the body" to escape.|Myanmar sent the "covering the pattern", a large drug dealer back to Thailand. Instead, the person who helped sour the accused to kill the body. Escape in the year 60 today (8 April) at the Saphan 2 checkpoint, Mae Sai District, Chiang Rai Province. Reporters reported that Officials representatives Related of Myanmar Detained Mr Thawatchai Om Chomphu or Bang Lai, an important drug case accused That the Thai authorities want to deliver to Pol.Lt.Gen. Sarayut Sanguanphokai, Commander in Chief of the Civil Service Commission, together with the police officers of the NACC. Area Takilek Province Myanmar Not long ago, for Mr Thawatchai or Bang Lai, is considered an important drug case. That the police officers of the NACC need to be very much Because it is a large drug dealer Arranged at the command level There are many networks in the southern region that are involved in many drugs. That smuggled from Myanmar Distributed in the area of ​​Phatthalung province and many provinces in the southern region Including the circumstances to procure a large drug conveyor team For other groups of drug owners from Myanmar Through the Thai area to transport to the third country, which Mr Thawatchai will move in Takilek Province Myanmar In addition, Mr Thawatchai or Bang Lai is considered another important character who helped Ms. Priyanuch or Siao Non Wangchai, 22 years old with the accused of jointly killing the body. Warisara Klin Chui or Am, 22 years old in Khao Suan Kwang District, Khon Kaen Province, which became a loud news in 2017 while fleeing to hide in the area. Takyli province before Ms. Priyanuch and they will be arrested by Myanmar authorities and sending them back to Thailand. Later, Pol. Maj. Gen. Sarayut Sanguanphokai, Commander in Chief of the NCPO, revealed that Mr Thawatchai or Bang Lai is a large drug dealer who was issued by the NCC. 2 cases: 1. Arrest warrant of the Criminal Court No. 540/2563 dated December 1, 2020, the offense "together with drugs and conspiracy". 575/2563 Down on December 21, 2020, the offense "together with drugs, conspiracy and money laundering". The case of the NACC 4, Bor.Chor. Opened to defeat Pairi Clear the arrest of the network And able to seize the assets of the network in many items, worth over 100 million baht and the accused in which the CRES. With coordination to follow and arrest all the time Until the Myanmar was able to arrest the pattern in the end, after receiving the body, it will take the pattern to prosecute at the NACC, which will have to investigate the results to prosecute the network network. This is all And will continue to take measures to seize people involved in this network
The son invites the mother's spirit.The 14 -year -old daughter planned to kill the event.|The son invites the mother's spirit. The 14 -year -old daughter planned to kill the event. Fired on the day of the incident, if the other father did not send the child My mother would not die (9 April 65) at 10:00 am, Mr. Kitti Morasi, 23, relatives of Mrs. Jiraporn Pamphom, 53, who was touched by a 14 -year -old daughter with a boyfriend. 16 years old, plan to kill in the room of Ban Eua Attharajornwit, Bang Phli District, Samut Prakan Province Brought the monks to invite the souls according to the belief in the room of the incident To invite the soul of Mrs. Jiraporn That was murdered in the room, said religious rituals That the relatives will bring the mother to perform merit at Phra Chedi Temple, San Phra Nat Subdistrict, San Sai District, Chiang Mai Province, by Ms. Praphatsorn, relatives of the deceased Revealed that Now I have to keep up with my psychological support and encourage Nong Got first and let Nong go to stay with him first. That the grandchildren did because of being pressured I don't know if it's true. If the grandchildren come out and then they will take care or not, it is a matter of the future. Then gradually say it again at that time Right now, he has not visited the grandchildren. As for the donations received, he must thank you. As for the problems within the family of the deceased, the younger caused him to do not know about it. Aunt is a person who loves you very much. Mr. Kitti. Told the story before the day of the incident that on the 5th, in the evening there was a LINE message from the man saying that he was the person who took his sister to live with no need to mess with his sister. The man will take care of himself. Until he accused the man on LINE Which, if refusing to return his younger brother, will report Which at first did not return and didn't tell the place where you were In the evening, I invited my mother to the front of Bang Phli police station to take a picture and send it to the man that I would report because now I have come to the police station. Causing the man to be afraid of the offense, so agreed and told the appointment point to pick up the younger He and the mother then traveled to pick up the younger back. When he arrived at his house, he asked her. You have said that they have been dating for a year. Previously, he didn't know that he was dating. I later learned that when I went The person who came to pick up his sister with that man was the male father. Is the person who comes to pick up the younger I brought my sister's mobile phone to not use 1-2 months before sending a message to the man. Then asked the man to call his father to talk So I accused him back and forth. But the man's father claimed that he didn't know. The son went to pick up. Which he saw that he could not know Because it is considered an adult, but why would the girl be only 14 years old to live with her son? Is it appropriate? In the end, each side said that they would not be interrupted again. And on the day of the incident, he thought that his sister should take the mother's phone to call the man Before the man's father sent his son If he doesn't come to send My mother would not die. And then not to interfere and then each person has blocked Then why would you send his son? Said that When he entered the room, he still felt shocked. He tried to intimidate himself to organize the mother's funeral. Ask if you forgive you. I couldn't answer because it couldn't tell. If the mother is looking at herself, wanting to say that you don't have to worry about herself. In the past, 3 people were alone. You can live. I would like my younger brother to ask for forgiveness. But probably can't come out He wants to tell you to think a lot before doing anything that should be done. Anything that shouldn't be done is not necessary. I would like to thank Phi Ton Prakarn (Samut Prakan journalist) for really helping everything.
condemn!The brutal teenagers invaded Ari, died in the emergency room.|Clip! The brutal teenagers invaded Ari, died in the emergency room, Pak Khad Hospital, Bueng Kan Province, April 9, 2022, reporters reported that online social networks criticized the clip from CCTV. Save the criminal. 21 years, died, was shot with 4 9 mm firearms. The deceased and the culprit A controversy in the liquor store at 01.30 hrs. In the past, one of the injured Traveled to the hospital when the other party heard the news Therefore followed the incident in the emergency room of the hospital In front of medical personnel after the incident Maj. Gen. Thammachakong Mongkol, Ph.D. Bring power to the inspection area Initially aware of the culprit And ordered the provincial investigation and investigation team. Pak Khot Police Station accelerated to follow up and arrest
Catch!"Beu", a brutal gunman invaded Ari, died in the emergency room.|Catch! Brutal teenagers In the emergency room of the Emergency room, Pak Khor Hospital, April 9, 2022 at the Royal Thai Police (Police), Pol. Received a report from Pol.Lt.Gen. The incident occurred at the emergency room at Pak Khot Hospital, Bueng Kan Province. Know the name of the deceased. Mr. Suriyachai, 21 years old, was shot with 4 9 mm firearms. Before the 2 incidents The quarrels at A restaurant In which Mr. Suriyachai was hit at the head. At 01.19 hrs. And the culprit followed to shoot in the emergency room Know the name of the culprit, Mr. Boonyarit or Biw, aged 21, Deputy Commander in Chief said that in this case, the criminal Causing the crime that may be on the hospital without fear of the law of the country He has given him. Pol.Gen. The police officers have urged him to supervise the case urgently. Pol. Maj. Gen. Yongyong revealed that while the police investigated the Bor.Por. 4, has already followed the arrest of the offender. Currently, the injured hand surgery was treated at Kalasin Hospital, therefore organized a police officer to watch the operating room 24 hours. In addition, Chalit was 20 years old, the assistant to escape by the Royal Thai Police. .4 and the Police Station, Bueng Kan Province Has organized the police to coordinate the Kalasin Hospital to proceed with the relevant parts.
The brutal husband poured the oil, set fire to the wife.Paranoid with other womenThe motorcycle motorcycle was burned 1 more.|The woman was poured by her husband before the fire burned. Seriously injured 3 days before the woman had just been hit by the man until the head broke yesterday (9 April). The reporter reported that In the early evening, Pol.Col. Komsan Protipon (investigation), Bang Khen Police Station, was notified of the woman being poured by her husband before the fire burned, seriously injured. On the ground floor of a residential building, Soi Phahonyothin 48, Intersection 171, Anusawari Subdistrict, Bang Khen District, Bangkok. The scene was on the 1st floor behind the room number 17. Throwing the entire officer, the officer accelerated the delivery. Crown Watthana Hospital Urgent from inquiring The neighbors who saw the incident say that the injured person has a career in seafood trading in the flea market. The culprit is Mr. Samrueng or Lek, aged about 50 years, who is the husband of the injured. Who have been dating for about 1-2 years. Previously, staying on the 3rd floor. When the room below was free, they moved down in the past, both often had a mouth. About a paranoid man, a woman had a man with courting and 3 days before the woman ran to Said that he was hit by the man until his head broke To help. Therefore did as requested Without wanting both of them to quarrel, another neighbor who was in the incident stated that before the incident, saw the injured husband driving around 7:00 am but was not interested because he knew that he was at the building. During 8:00 pm, the villagers shouted and shouted. When he turned to see, he saw the fire flooding but didn't know what burns. And ran to help extinguish, but found that the fire from the other neighbors stated that he saw a 5 -liter oil gallon gallon coming down from a blue Honda Civic sedan and then poured at the motorcycle. Parked beside the building Before walking to the room and knocking the door to call the injured When the injured open the door The culprit used the oil held to splash before setting fire until the injured person ran behind the room, the door that came out on the side of the road before jumping down from the stairs about 1 meter before the neighbors. Will subscribe to the fire that is flooding the body of the injured part of the burn motorcycle The villagers stated that Belonging to people living around here, often see walking at nearby stores on a regular basis Should not be related to the said event But maybe because he is a good person Because staying for a long time Until it may cause the cause of jealousy until bringing the oil to pour the car and set fire After the incident, the investigative officer entered the CCTV inspection area to find a way to escape the criminal. And followed up to prosecute according to the law
30 million!Catch the nursing assistant using Tinder to find victims.Borrowing money, claiming to pay tuition fees, Master's Degree|Collecting a nurse assistant, claiming to be a student, deceived, inviting the young man, Tinder, requesting to borrow 6-7 hundred thousand per hundred thousand, used as a scholarship to the master's degree, sweeping more than 30 million victims. Reporters reported that today ( 10 April) Pol. Maj. Gen. Samran Nuanma, Commander in Chief of Police Major General Noppasilp Poolsawat, Commander in Chief of the Police Station, Police Colonel Pirom Suan Gold, Deputy Director of Police 1, received a report from Col. Kritthawee Sukcharoen, the director of news and special tools. Suk Mum, the director of Samsen Police Station, Police Colonel Chanatchawut Phattharasophon, Deputy Director of the 2nd Police Station 1, Pol.Col. And Police Lieutenant Colonel Winai Chomphu Phuttha. 2. Police Department 1 jointly arrested Ms. Pattamaporn, 29 years old, the accused under the arrest warrant of Dusit District, 77/2565, dated 24. C. 2562, for this case, the injured person reported that Ms. Pattamaaporn, who claimed to be a nursing student, is studying a master's degree. Chat, talk to borrow money to be an expense for graduation. The police investigated together, found that Ms. Pattamaporn caused the incident in many areas and there were 20 victims of the total damage worth 30 million baht and was not a real nursing student as claimed and arrest warrant of the Muang Police Station. Pathum Thani then followed up and arrested until knowing that Living in the condo in Chatuchak, Bangkok and then went to see him and found an arrest warrant to bring him to investigate and confess as a hospital assistant. Use the method of talking to the victim, most of them are men. Through the application Then borrowed the said money of 6-7 hundred thousand baht per person, therefore detained to send the Samsen police station to proceed with the legal proceedings
Gather the hood!The brutal husband uses gasoline and then sets a fire.|Catch! Big boy jealous Using gasoline and then set fire to the wife's severe condition at 07.00 hrs. On 10 April 65, Pol. Maj. Gen. Atthaphon Anusit, Commander in Chief 2, received a report from Police Colonel Surachet Bathit, Deputy Director of Police 2 (Police Station, Bang Khen Police Station) by Pol.Col. T. Somchai Rod Yang, SSO and investigative staff Bang Khen Police Station jointly arrested Mr Samrueng, about 50 years old, who caused the incident to use gasoline and then set fire to Miss Suratana, 46 years old, seafood seller. And selling clothes at the wife's flea market until injured, had a wound on the face and body. Severe symptoms occurred in front of the room. A condo in Soi Phahonyothin 48, Intersection 17/1, Anusawari Subdistrict, Bang Khen District, Bangkok, around 21.00 hrs. On 9 April. The gray Civic fled to the domicile, Uthai Thani Province, the investigative officer of Bang Khen police station, then chased to arrest him until he was able to detain. Before bringing back to investigate to find the cause of this incident
The 1st report was open to the media.Want the story to end once, not tired anymore|Sandwisa Patch reported the first time after becoming a negligence. Revealed that the watermelon's case was near to the reporter reported that today (10 April) at 13.35 hrs. Mr. Wisa Patch Manomairat or Sand 1 in 5 Luxury Speed ​​Cruise Da fell into a mysterious water. Traveled to report in the midst of the media, waiting for the news that Muang Nonthaburi Police Station after being investigated by police officers Muang Nonthaburi Police Station Reported the allegations of accused, negligence, causing death to others. According to the arrest warrant of the Nonthaburi Provincial Court No. 162/2565, after being aware of the allegations The private lawyer has submitted securities in the amount of 200,000 baht to request bail in the investigation officer. Which after the bail has gone out The inquiry official has reported to the conditions with the police every 7 days, which will be due to the 1st time today (10 April). Recently, Mr. Wisa Patchamanairat or Sand, along with Mr. Pornsak Wipas. Apanon Private lawyer and team Traveled to report to the 1st inquiry official and will report to the second time again on April 17, 65. Mr Wisa Patcha or Sans said that we said according to the truth that happened, so nothing. To worry As for the consultant, at first that he would come Loei police station in the morning But he told me to meet first and then follow the news that Lawyer Em explained To see each other for the first time that day Talked for a moment. The latest clip that appeared to be traveling last week Is a current clip But why forbidden to travel? Do you have to stay still? Would you like everyone to think that if they are in the same point as the sand now, just losing friends is already bad. No one wants to be born. Come across the situation now is already bad. It is necessary to continue to live a normal life. As for those who attack, insult or slander, if too much, then have to let the lawyer check in the prosecution. Now I haven't contacted Mom Watermelon. Because he had never known each other before Must be honest and do not talk to Mr Nuphat Lertthaweewit or Po and Mr. Paiboon Tri Kanchananan or Robert. Miss Ichsarin Jutha Suksawat or the bottle rather than being friends. The relationship with the people on the boat rarely talk to each other. Only talk to the bottle more than the lawyer Decha said after Songkran there will be a summary of the case. Feeling very happy Want the story to end once, not tired anymore The state of mind is still ok. It was not good at all. Not yet stunned. Private lawyer Added that Don't call the manager. Meaning that every lawyer is already acting for the children or the accused Which is already under the Regulations Act In which Sandy today is intended to have an interview and talk to Sand Anyone who speaks too well, must look at the case. To proceed with the case Which the case procedure is in accordance with the law The inquiry official will have an opinion to report the charges. Submit the case to send the expression to the prosecutor according to the legal procedure.
The brutal husband revealed his wife.Secretly put the phone recordingCatch the other party (clip)|At 13.00 hrs. On April 10, 2022, Maj. Gen. Chokchai Namwong, Deputy Commander in Chief, along with the investigative officer of Bang Khen Police Station, revealed the arrest of Mr. Samrueng, aged about 50 years, must find the arrest warrant. Charged with trying to kill others After using the oil to pour and set fire, Ms. Suratana, 46 years old, wife was seriously injured. The incident occurred on the night of April 9, the news reported that previously, the culprit had a problem with a man who began to suspect that he was an affair with his wife. Because the said man had announced that he would compete for his wife Even when the new year The culprit of the wife's behavior Because the woman likes to use to wash clothes at the shop, dried often in the neighborhood Even though the clothes are still wearing Later, the villagers started to tell you that almost every time they went out to wash clothes. There will be a man who is suspected to be an affair to drive to his wife almost every time. The offender tried to ask the truth. And made an argument as well as on the day of the incident The wife used to wash clothes like every time. After leaving for a while, he felt suspicious. Therefore returned home In which the wife asked why he came back The culprit said that he forgot the item. Before walking into the kitchen next to the bedroom And use the phone to record audio And hid in the pile of fabric, then returned to the laundry shop. It took 10-15 minutes. But at the end of the clip, he heard his wife's voice doing activities with a suspicious man. Therefore couldn't bear And went to talk to his wife until quarreling again In addition, when walking out of the house, he found a man who was driving a motorcycle to park beside his car in the early hours, so came to sit and drink. Born anger And caused the incident between the detainees The accused pointed out the equipment used in the cause. And cars used to escape The accused revealed that I want to apologize to my wife. Admit that I do it because I know that my wife has an affair Therefore became angry However, there was no plan in any way. The oil used is the oil that is used to add a motorcycle. And at the back of a sedan that is already fleeing As for the locomotives that he burned, it was a car of the man who was suspected of being an affair. That there is something with his wife They have confirmation evidence clips. Which did not think of itself Pol.Lt.Gen. Atthaphon Anusit, Commander in Chief 2, said that from the investigation, the accused confessed. Do it because of suspicion From the preliminary examination, the culprit was not found. Only drinking And no criminal history was found In which the accused did not have stress That caused the incident because of love to his wife very much By dating for 2 years, without children But both have had children and families before. For the injured, they are currently in the ICU room.
The body of the mother's victim, daughter 14, plans to kill the house and the brother revealed that the sister is not resentful.|The body of the mother has arrived at the house in Chiang Mai. Sad relatives said to go home Songkran. But only came back to the soul, the older brother revealed that his sister's eyes were without any remorse. San Phra Subdistrict, San Sai District, Chiang Mai Province Since the middle of the night last night After being a 14 -year -old daughter and a 16 -year -old boyfriend planned to kill a knife until died in Bang Phli Samut Prakan, claiming to be excluded by Mr Suwan Aunt -in -law that used to raise children The 4 people of the deceased said that in truth, all 4 grandchildren Is a good child Including a 14 -year -old daughter who joins the boyfriend to kill her mother But after the phone and a boyfriend changed The family still cannot accept. Because I didn't think that there would be a bad thing like this, while the 60 -year -old Aunt Daeng said that the deceased was in Bang Phli District, Samut Prakan Province for many years, but will come back to visit relatives often. If this happens Talk to the latest deceased that will come back to visit Songkran on April 9, which has actually returned. But it was only the body that died The family feels very sorry. I didn't think this would happen. Because as far as touched, the deceased is a mother who loves children very much According to almost every child, while Mr Got The 23 -year -old son said that he intended to organize the funeral of the mother. By intended to bring the mother back to the hometown of Chiang Mai In which the mother is the people of Mae Rim District and has relatives here Which still has aunt and mother's sister in Chiang Mai Previously, my mother planned that about 2 years When the younger sister graduated, high school will move back to live in Chiang Mai. And during this Songkran festival will return to the relative's house But not in time, admitting that he couldn't accept it now I don't think my sister would dare to do this much. Which the sister said that she and her mother discouraged his sister and her boyfriend, not at all because she had just learned that his sister had a girlfriend three days ago Before coming to this event I feel very sorry. Who met the face of the sister at the police station Saw his sister's eyes looking But didn't feel remorse or apologized at all Causing him to not be able to accept As for forgiveness, your sister has revealed that asking for a while now I can't think of anything. But would like the younger to repent some. As for the funeral, the mother will provide the best mother and tomorrow, his brother will ordain the fire to the mother to dedicate the charity to the mother. Sent to heaven. However, thanks to everyone who transferred money to help his family. Until the amount is enough Which will divide some money left from the funeral Keep as scholarships and use in daily life. After this, let's rest for a while before returning to live in Samut Prakan province. In the room that used to be with mother And working for security companies while Mr Chatchai Wisalchitrat The sub -district headman said that even if the deceased is not a background in San Sai District But there are a lot of relatives here After hearing the news of the villagers panic about what happened Because it was a tragic cause and violence that occurred in the family The body of the deceased will be cremated at Ban Mae Yoi Sansri. San Santha District On April 11 Around 14.00 hrs. The police revealed the Timeline, daughter 14, plan to kill the mother's boyfriend, 16, apologize to claiming an evil mood.
Thrilling!Good hand, Ping Ping Pong, Rama 1, R. 1.The police expedite the chase.|The police rushed to chase the good hand, Ping Ping Pong, put in front of the 1st Infantry Regiment, the King of Rajawa Valloprajai (Rama 1, Bangkok), location of the Prime Minister's house last night (10 April) Miss Wasana Na Famous military reporters Post a personal Facebook message, stating, "The dark hand! Ping Ping Pong put on Rama 1, A. R.D. falls in front of the Army Division. Still do not know the intention of finding a motorcycle, causing the police to speed up the CCTV inspection Away from the prime minister's house, it was reported that At approximately 19.50 hrs. The incident occurred at the Ping Pong bomb at the Rama 1 door. Opposite the Army Initially found that 1 motorcycle driver has 1 driver, 1 person at the end, with the Bang Sue Police Station inspected and recorded As well as checking the CCTV. And the house of Gen. Prayut Chan -o -cha, Prime Minister and Defense Minister are also in this area, but in different ways because of the prime minister's house. Located deep away With the police rush to inspect And assess the aim "
