title|content
'Dare' Clearly speaking 'Korn'. Not leaving the party, but paving a new path in the 'national development' to save the E.C.|Attawich Suwanpakdee The secretary-general, along with the leader of the Dare Party, confirmed that Korn Jatiwanich, the former leader of the Dare Party, joined the National Pattana Party, saying that it was not a leave of friends because he already knew about it. The former chairman of the Dare Party strategy also resigned to join the new party, but it is not a party merger which would be illegal because it stipulates that it must be a party without MPs only to merge. Therefore, Korn's actions were subject to legal constraints, namely resignation to join, but not a party merger, when asked by reporters if Attawitch and other executives would gradually resign and join the National Pattana Party. Attawitch In short, he is still acting as secretary-general of the Dare Party and cannot interfere with his party. I still have a backlog, however, Attawitch insists that we still have the same ideology. The importance of political parties is the people.  The spirit of courage does not change, but it must be understood that the law does not open the way for political parties to merge. The Dare Party still has to be the Brave Party, and every change has consequences, which will definitely strengthen us. The end of this month will become clearer when back on Friday, September 2, 2022, Korn Jatiwanich, the former leader of the Dare Party, held a press conference on behalf of the party that will join forces with the National Pattana Party. Suwat said it was not a dissolution of the party, but rather an invitation to join the National Pattana Party on behalf of individuals. Meanwhile, Korn himself said that he did not come on behalf of the party, but had already discussed with his team and may join his economic team in the National Pattana Party in the future, but could not say more because he was concerned about the political party law. In fact, the Dare Party still has to stay legally, but the leaders of the party that they co-founded will gradually move to work with the National Pattana Party, similar to the characteristics of the Phalang Chon Party and the Pracharat Party in the past. The issue to watch is that it's constitutional. Political parties have the right to nominate three prime ministers if they win more than 25 seats. 'Korn' is the prime minister's candidate. Meanwhile, the National Pattana Party in the 2019 elections nominated Suwat, Devan Liptapallop, and Dr. Wannarat Channukul as prime ministerial candidates. Amid the news that Korn will merge both the position of party leader and the prime minister's candidacy because he sees Korn as suitable to salvage the current economic crisis, another issue is that although Korn said that the consolidation of power is not due to the formula for calculating MPs, a divided list of MPs that closes the way for smaller parties and gives the big parties an advantage in gaining seats in parliament. But this is due to the fact that if small or medium-sized parties come together, there is a chance that the big parties will win more seats, rather than cutting votes among themselves. The Thai Build Thai Party, the Seri Ruam Thai Party, the Thai Economic Party, the Ruam Thai Nation Building Party, etc.
Digital Minister Vaughan Don't get caught wrong. "Big Fort" sits as the chairman of the meeting. Not sleeping.|Digital Minister Vaughan Don't get caught wrong. "Big Fort" sits as the chairman of the meeting. Not sleeping, perhaps some blinking(5 Sep 2022) at the water supply system project with the dry canal reservoir assembly building. Mr. Chaiwut Thanakmanusorn The Digital Economy and Society Minister and deputy leader of the Pracharat Party spoke about the case on social media. Gen. Prawit has a posture like sitting and sleeping. During the policy meeting at Krabi Town Hall meeting room by Mr. Chaiwut said. Gen. Prawit presided over the report and was always interacting, perhaps at some point in the blink of an eye. It's not good. He presided over the meeting, sat and talked all the time. Prawit did not sleep after Gen. Prawit was briefed by relevant agencies and met with a group of farmers who came to receive it, which is an oil palm plantation tea farmers from 6 southern provinces, who came to give encouragement. That is the demand of the Pracharat Party and the government. As for the adjustment of the cabinet, itself cannot adjust the cabinet, it must wait. Gen. Prayuth returned. Let's wait and see how the court will order it. As for the exits, they are issued every Monday. As for the water situation in the south, it is not a concern. 
'Gen. Wich' of The Unity Party reveals the name of the Prime Minister's candidacy, raising the 2-pole model to end the conflict|After the electoral law, MPs ended up with a formula for calculating the 100-division list, causing smaller parties and new parties to start moving, such as party consolidation, etc., but the unification party that was launched at the beginning of August was not active. Gen. Prawit Wongsuwan Deputy Prime Minister, Acting Prime Minister?Sanook News Team Exclusive Interview Gen. Vij Thephasdin Na Ayutthaya, head of the Ruling Party and secretary-general of the Olympic Committee of Thailand In Royal Patronage The former students of the 11th Military Preparatory School and the 22nd class of cadets are 5 generations apart from each other with Gen. Prawit, who attended the 17th Army Cadet School, but became close when he moved to the rank of scout commander in Sa Kaeo Province. Working with Gen. Prawit as his commander at the time, Gen. Vij Thephasdin Na Ayutthaya, the leader of the Unification Party, told us that before they got to know each other, they were familiar with each other. Gen. Prawit said that at first he thought that he was an adult child who would come to take the position, but did not intend to work. Gen. Prawit Trust At the same time, before coming to serve in Sa Kaeo Province. I have heard that Gen. Prawit is the godfather of Aranyaprathet, and when I met him, he knew that he was noble because he had been in the area for a long time. Get to know the whole people. Merchants, civilians, and what impressed me most was patience and good care for his subordinates, who saw him as an idol in this regard and adapted to his professional life.  He revealed that he never wanted to be a politician or even a soldier, but wanted to be a doctor, a rugby player, according to the dreams of a typical high school student. As a result, he had to choose to replace his mother by attending cadet school and continuing to serve in the military until she was nominated. With Gen. Prayuth Chan-ocha and eventually serving as chairman of the Army Advisory Board, Gen. Wichit enjoyed the profession was the discipline of Gen. Vij Thephasdin Na Ayutthaya, the head of the National Unity Party in politics. After his retirement Gen. Prawit, who is a close senior. He was called to help in politics as the chief strategist of the Phalang Pracharat Party, and by accident during that time he continued to work in politics as the head of the Thai Economic Party and eventually the head of the Unification Party. He admits that politics is the hardest thing I've ever seen, but I think that if there's still energy, we have to work for the good of the land." Before we die." When asked if the party was set up to support Uncle Pom as prime minister, he said: Is that true? He replied, "I can honestly say that there is a possibility that if you are healthy and mentally strong enough to be, but if your health is not good, then we need to find someone who is effective and mentally capable of working for the city.  Gen. Prawit Wongsuwan The deputy prime minister, the acting prime minister, was the answer to his frank style of speaking, and when asked by reporters how the party's principled land reunification would be achieved, he said: When every party that has ever spoken to do it has never succeeded? And if it combines the polar opposite of the government and the opposition. Will the Unification Party be ok? He said he had never seen the city as peaceful and people live as well as they should. It's time for us to unite, unite the land, not to cause conflict, and to keep the country going. And it's even good because the people who benefit are the country and the people, and the Unification Party itself is ready with all parties to take office. Take care of the city to be peaceful and the people happy. The people choose who they are, and they are ready to work with them when they ask what goes between peace and good eating. If I have to choose, what to choose? Gen. Wich replied that the people must be chosen to live well first. If we live well, it will merge in such a way that it will not cause chaos in the city, but actually the two must come together. It's not. He also revealed that the Ruam Land Party plans to field candidates in 150 to 200 constituencies and expects to win 20 to 25 seats. I hope to make policies for people to live well and have peace as long as they can work for the nation. "I'm 73 years old and I'm 73 years old, and maybe some of the younger generation think that I'm more likely to stay at home... People like Ah are still useful enough to help the city...we want everything to go home. The city is peaceful. People are eating well," he said.
Oops! The court ordered Bangkok Thanakom to pay BTS 12 billion baht. Within 180 days|Date 7 Sep 2022 At 11.00 a.m., the Central Administrative Court scheduled to read the judgment in the company's case. Bangkok Mass Transit System Public Company Limited, the operator of the BTS Skytrain, filed a lawsuit against Bangkok and Bangkok Thanakom Co., Ltd. for breach of contract for operation and maintenance services. The Central Administrative Court read the judgment to Bangkok and Bangkok Thanakom Co., Ltd. to pay the operating wages to BTS within 180 days from the date the case ended. Extension 1: 2,348,659,232.74 Baht with interest on principal of 2,199,091,830.27 Baht2. Extension 2 amounted to 9,406,418,719.36 Baht with interest on the principal amount of 8,786,765,195.47 Baht. The Green Line project, which Bangkok has granted concessions to Bangkok Mass Transit System Public Company Limited, develops an extension to date, namely On Nut - Kheha Samut Prakan. During Mochit-Khu Khot and Taksin-Bang Wa bridge span, BTS has been hired to operate the extension of the skytrain, as well as the installation and maintenance of the BTS system.
As expected! Parliament rejects 4 amendments|The Parliament voted by a majority not to accept the principle of drafting 4 constitutional amendments with the following votes: 1. The vote accepted the principle of 382 to 252, but received only 40 votes from the Senate, which is less than 1/3. Nan and the leader of the Pheu Thai Party and his party proposed the rights of individuals and communities.2.The vote was 346 to 299, but only 8 votes were received by the Senate, which is less than 1/3. Amendment of Section 29, addition of Section 29/1, Amendment of Section 34, Section 44, Section 45, Section 47 and Section 48. 3.The vote was 346 to 292, but only 9 votes were received by the Senate, which is less than 1/3 of the votes of not more than half of the parliament, which is a resolution not to accept the principle of drafting the constitution amendment article 159 paragraph one and article 170 paragraph two. Dr. Cholnan Srikaew and his team were the proponents, which relate to the qualifications and origin of the Prime Minister from the selection by MPs only 4.The vote received the principle of 356 to 253, but received only 23 votes from the Senate, which is less than 1/3. The 64,151 electors proposed the first term of the resolution by at least half of the members of the two houses of parliament, 364 votes, of which at least one-third of the votes must be approved by at least 84 senators or more. Dissident senators insisted that the senators had come under the 2017 constitution that had already been passed in a referendum, and that the senators themselves had helped vote on the constitutional amendment from one ballot to two. He reiterated that the senators themselves are not dominated by the government and have the right to make decisions, but asked the opposition not to blame and satirize the senators, while the senators who agreed with the four constitutional amendments commented that the political situation has now changed. If the prime minister comes from a vote of MPs, but there is no majority in the House of Representatives. It is politically unstable, and it doesn't last long because it faces distrustful debate. Additionally, embossed words The senator further argued that the senator's duty under the spirit of Article 272 is to protect the country's reforms. But now the reform plan of the last 5 years will be completed in November 2020. Therefore, senators are not required to have the authority under the said section. There have been sporadic clashes between opposition MPs and MPs, such as during Rangsiman Rome, the party's list MP, stepping aside. The prime minister often claimed that MPs were elected by the candidates of each district. But only 50 out of 250 people, representing only 20%, claimed that the senators were already democrats, while the other 80% were the National Council for Peace and Order (NCPO). There are 12 prep military gangs. 21 friends of Gen. Prayut Chan-o-cha, 6th Lt. Col. Friend Gen. Prawit Wongsuwan 5 deputy prime ministers, including friends and sisters Alumni of the National Legislative Assembly (NIA) and many others who have worked with the NCPO. As many as 150 people caused Senator Kittisak Ratnavaraha to rise up to protest that he wanted to withdraw the word gang, criticizing others for self-esteem. Student Loan Fund Debt And as an MP with rounded votes, Rangsiman got up and said, "Let me ask who the word gang, who is corrupt? If you use harsh words, it hurts. It is not in accordance with the regulations. If he says that there are those who don't use the debt, the Mr. Pornpetch then braked to reduce the offensive remarks and asked Mr. Kittisak to withdraw his remarks, but Mr. Kittisak refused to withdraw. As a result, Mr. Pornpetch forbade Mr. Kittisak to discuss or speak again. He has risen to clarify the non-use of debts, that he has never owed debts, previously he was poor and had to take out a loan, but he has always paid off debts, never defaulted even once, and after he became an MP, he used more debt until today he has no debt. Even one baht, free. Senator Suwanpanon said he disagreed with all four drafts. Many senators have different opinions. It shows that senators are independent. Have your own ideas. But the current senator has been accused over the past 3 years of not coming from the people. But he insisted that it was from the same constitution as the Progressive Party, because the New Future Party was dissolved because of a political accident. But with the power of the Constitution 60 stipulating that the dissolved political party can find another party within 60 days, then come to the current party. Meanwhile, Amarat protested that this way, also known as maturity, it is appropriate for the people to disgust the President for not speaking. This is considered a bad example, and then Seri protested for Amarat. He retracted his words, but Pornpetch clarified that he could not hear, and Amarat had already walked out of the room. Asked to continue, Kittisak got up and protested that if he said something bad and walked out of the meeting room, he would do something.
constitutional court 8-year-old Prayuth's opening Police in charge of normal-no reinforcements|The atmosphere at the Constitutional Court today Police officers from the local police station and court officials were on duty, but no force was deployed to respond if a group of protesters arrived at the Constitutional Court, where a special meeting was held today to consider Gen Prayuth Chan-ocha's eight-year term as prime minister after the Constitutional Court unanimously accepted the opposition's request to consider the term. On Aug. 24, a 5-to-4 vote called for Gen. Prayuth to temporarily stop performing his duties as prime minister. The review process must be completed by September. The court ordered the respondent to clarify within 15 days of the suspension of duty on September 1. Prayuth's legal team has already submitted a clarification document to the Constitutional Court, which clarifies that he is the prime minister in the current constitution. It cannot be counted towards the 2014 prime ministership as it is a position under the interim constitution. The 23-page document of Mr. Michai Ruchuphan, the former chairman of the Constitution Drafting Committee, sent to the Constitutional Court, was leaked online, reiterating that Prayuth's eight-year term as prime minister should be counted from April 6, 2017, or on the constitutional date of the Kingdom of Thailand. B.E. 2560 Effective
"Shakti" Go solo to encourage the people of Don Mueang. Point out the Prem Canal, the heart of which drains the flood.|Chatchachart wading through floodwaters in Don Mueang area The key to drainage is the Prem Canal. Drainage is now like an elevator, time to get up quickly, time to descend in steps today (09 Sep 22). Mr. Chatchat Sittipan, Governor of Bangkok Along with a team visiting the area to check the water situation in Khlong Prem Phaeng, inside Soi Chang Akat Uthit, Don Mueang Subdistrict, Don Mueang District, Bangkok, Mr. Chatchat said that the area is already a thin bulge. Risk of flooding due to slow drainage efficiency in surrounding canals The main factors of slow drainage There are no barrages, and houses encroaching on the canal. As a result, the canal cannot be dredged at full capacity. And before that, there was another problem: the contractor abandoned the work. This makes the work slow. It is now rushing to find a replacement contractor and requiring contractors who have abandoned their work to pay fines: "Drainage efficiency is now like an elevator when going up early and down the stairs". The areas of concern at the moment are Khlong Prem Phaeng, Khlong Lat Phrao and Khlong Prawet. It has assessed the direction of drainage if there is no additional rain, expecting that the water can be reduced according to the level. The canals are not fully functional. As a result, when it rains, the water can drain less than usual, which the Governor of Bangkok admits that when it floods, it must accept the condition and solve the problem urgently. In the last two months, the area has been very sparse, as pumps have been installed in the area. However, this year's flood was different from the '54 flood because it was north water that was discharged. But now Bangkok faces more rainwater. The drainage part can be drained in three ways. The first way drains north. Get off at Khlong Prem Tai pumping station. On the west side, go to the Krom Chon pumping station, pass through the Canal Ban Mai, Bang Khen, Bang Nam, Samsen, into the Chao Phraya River. "The key to drainage is the canal, even if there is a tunnel or monkey cheek cannot drain the water fully if the canal is not drained", when asked by a reporter what is the difference between feeling as a citizen when flooded and feeling as governor. Mr. Chatchat said that as a citizen, when the flood is over, he only worries about his own house, but when he becomes a governor, everyone is worried about Bangkok. The feeling of concern is greater and I want to help solve the problem as soon as possible.
"Thai Rak Thai Gen1" and "Sudarat-Somkid" Parting ways leads the party.|This week marks the 2 new parties holding important events, namely the Future Building Thailand event of the Future Of Thailand Party that launched "Somkid Jatusripitak" as the party's president and candidacy for president, and the Extraordinary General Conference. The Thai Build Thai Party voted to elect Mrs. Sudarat Keyuraphan as its leader and the prime minister, both of whom had been affiliated with the pioneering Thai Rak Thai Party together on 9 months. Mrs. Sudarat Keyuraphan is the party leader. Ms. Sita Tiwari is the party's general secretary. Tidarat Yingcharoen is the party spokesperson. Panpanich is the treasurer, Thawatchai Suttibongkoch is the party registrar, and 11 deputy party chiefs such as Suphan Mongkolsuthee, Prawat Uttamoch, Perpong Chaisarn, Lt. Col. Kulthana Prachuapsorn, Nathya Dang Bunga, along with 50 members of the party's executive committee. Phonkul Former President of the National Assembly He said on stage that the party would support Ms. Sudarat as prime minister on the party's account. Express your vision that we wish for more than 30 years of political experience to lead the party in order to change Thailand. To create a better life for the Thai people and to volunteer on behalf of all the people, not to let them have to fight against poverty according to the law. The past 90 years of Thai democracy have revolved around a coup d'état to seize power. Many political parties claim to be democrats but never rise up to defend the people. Instead, they cooperated with the authoritarian system against the people. Especially these 8 years. The judicial process is distorted, there is corruption. The bureaucracy has adopted authoritarianism, causing inequality in Thailand to be among the highest in the world. Household debt is so high that people can barely move on. This is the most miserable time since he has been in politics. The Thai Build Thai Party will build the best Thailand to deliver to future generations and overcome conflicts to build an economy. Take care of people to have a good quality of life from birth to old, unlocking the country to move forward. Under Empathy Democracy. Mrs. Sudarat announced the unlocking of the country in 4 areas as follows: Unlock the political crisis, change the bureaucracy to serve the people, suspend the use of laws that hinder livelihoods, and suppress corruption under 2 principles: Liberate and Empower the little people, and propose 5 funds, namely with a public pension policy of 3,000 baht and 30 baht for good health. Today, we will continue to make Thai people healthier. Free education policy up to bachelor's degree and equal quality of education The goal is to make Thailand a center in 7 areas: "In the election, we invite the people of Kathai to build the whole district of Thailand to transform Thailand successfully. Dear Thai brothers and sisters, It invites proof to authoritarianism and the world how great our hearts are. So great that it can turn the bad of the country into goodness, creating great happiness for the Thai people. The Thai Build Thai Party would like to volunteer to be the vanguard to accomplish this and ask all party members to join hands to build a better Thailand for everyone." Sudarat said. Mrs. Sudarat gave an interview. After the meeting, the party said it would move forward no matter what the rules were and insisted on a new alternative solution for the people not to get caught up in the vicious circle. Will it merge with other parties? Khunying Sudarat said the Thai Build Thai Party is friendly to everyone. The past rift is enough. Political parties, although different ideas, should work together to do it for the people. Now we are fully ahead of the Thai Build Thai Party on the 8th day of the 9th month#คิดสร้างอนาคตไทย Launched "Somkid Jatusripitak" sitting party president. Party leader Nain and party secretary-general Sontirat Sonthijirawong announced that Chu Somkid would be the prime minister's candidate on Somkid's party's account, accompanied by his youngest son, Nachat Jatusripitak, or Nong Klang. He wants to understand why his father had to come back and help his brothers, all because of his duties, not because of the prime minister's position. The position of Prime Minister has no meaning at all, but it is meant to be a leader who has made a difference in Thailand. Thailand has had prime ministers in all eras, some good, some weak, but it is difficult to find a leader who makes a difference in the way that seriously develops the country, not because he does not dare, but because the power is not reached. Don't think extreme, divide parties, divide colors, divide groups that only destroy themselves. And the power of the nation to fix and create a future for the nation, in which political parties without intellectual structures only have power structures, will not survive. He said he would set up a fund to build the future of Thailand. More than 60 percent of the Fund for the Future of Thai people is in agriculture, but they contribute little to GDP, so they don't have the purchasing power, so we need to change and help these people. In addition, tourism reform and the circulation of money in the community must be achieved. When connecting modern agriculture and tourism Is there a way that life will not improve? It's not. The fault is not in insurance or pledge, but in corruption. The future ahead is not about big companies, it's about everyone. Big Data & Technology The second fund must be funded and overhauled entirely, while diversifying the budget and power that is at the heart of strengthening the internal economy. Constitutional Amendment The constitutional change is not just about the rules of elections, but about the decentralization of power, budgets and bureaucracy to move forward. It must not be from anyone who writes the Constitution. All ages are involved, including the younger generation. The Future Of Thailand Party must draw the people to participate because the party will grow from the support of the people, become the power behind it, until the big parties have to listen"Do not skimp on power, cherish the position, succeed, do not seek power, must seek people, do not come to say 7 people, 1 seat. I don't listen, if there are any MPs in the party who go out of their way and betray their ideology, ask Uttam to dismiss the party's executive committee. We must be the party of the real people. We have to do our best, and we must have no enemies, we must have friends. Others are good at it, too. Thai people can't wait. It's at this point if it continues to do so unchanged. The children would go to the outer cities," Somkid said.
Get to know "Tidarat" from a family of Myanmar immigrants to a Thai spokesperson for Build Thailand.|After the Thai Party created the Extraordinary General Meeting on the 9th day of the 9th month under the campaign "Let's change the country together. A new party executive committee led by Khunying Sudarat Keyuraphan was elected as the party leader and "Tidarat Yingcharoen" as the party spokesperson. Yingcharoen is the director of the Policy Center. Thai Build Thai Party She said on the Thailand Building Stage on July 6, 2021: "Her family is a small person with no social costs, barely seeing educational opportunities. Her father is a Myanmar immigrant family. The whole family immigrated to Thailand because it is a land of freedom, hope and opportunity. She was given the opportunity to study in Thailand and if she had given educational opportunities to people who did not have the same social costs as she did in the past, it would give those little people a better chance of success." She said her life-changing education resulted in scholarships from Chulalongkorn University, British Government Scholarships and Chinese Government Scholarships. Faculty of Political Science, International Relations, Chulalongkorn University (Faculty of Political Science Scholarship), Master's Degree in Public Policy The Master of Public Policy, University of Oxford, is funded by the British government, and is also a Thai representative of the University of Oxford to participate in english debates that have won multiple awards in many countries around the world. The Future Leaders Program, Master of Public Administration, Tsinghua University is not all. Tidarat has prepared a draft of the Universal Periodic Review report of Thailand. 1st Permanent Mission of Thailand to the United Nations in Geneva He represented Thailand in the Constitution Building Training Course for Civil Society project by the United Nations in Spain, representing Thailand at the One Young World Summit 2017 in Colombia, Professional fellow President Obama's Young Southeast Asian Leaders Initiative (YSEALI) for Political Affairs Tidarat was deputy spokesperson for the Party for Foreign Affairs, secretary of the Foreign Affairs Committee. Secretariat of the House of Representatives Parliament of Thailand Her profile is extraordinary, especially when politics is hot. Tidarat has periodically come out in response to criticisms of the state's work. Her name was taken into account to push for the position of spokesperson for the Thai Build Thai Party amid a wave of young people stepping into politicians hoping to change Thailand. Tidarat is another young politician with a good profile, especially in foreign affairs. Democrats prepare to run in upcoming elections
Pro 9.9 Party Advanced! Launched candidates for The Bangkok Congress with the names of people who have not gone further.|After the far-right party launched its "Must Go Far, Let Thailand Progress" election campaign, it was launched that the candidates of the 23 districts of the far-right Party of Bangkok insisted that although these candidates have diverse origins and backgrounds, they have the same DNA that they want to change the country forward. Believing in change and adhering to principles rather than personal interests, many of them have interesting profiles. If you look at the famous saying that there are only 2 MPs who already own the area, namely As Phiphop and Natcha, although the far-right party now has 7 MPs who are still affiliated with the party, then 5 more, why not go further?
The state clarified the people in case they were called as witnesses in the corruption case, "We travel together".|"Tipanan" informed the public that he was called as a witness in the corruption case "We travel together", first contacted the police station that owned the case to ask for an interrogation near the house, reiterating that one case is not related to other cases. The government is cracking down on corruption in the state project of Ms. Tipanan Sirichana. The deputy spokesman for the Prime Minister's Office said that the government's policy to combat corruption in the state program and the opening of the Information and Technology Crime Suppression Center has been taken seriously and intensively to prevent the country's budget from leaking. Found that by implementing the project, we travel together. During the period from September 1, 2021 to January 1, 2022, there were 323 criminal prosecutions against the fraudsters of the We Travel Together project. If the hotel or accommodation that is exercising the right is fraudulent. People who have been summoned to testify in the We Travel Together corruption case, which may be located in a remote area from the provincial police station of the owner of the case, such as having to travel across the province, ask the public to immediately contact the police station according to the summons for advice and inform about the problem of traveling to witness the We Travel Together project. Phase 4 Extension, where the government is open for registration 1.5 million hotel-hotel rights were booked with 1.5 million registered hotel rights as of September 1, 2022, reflecting the potential of the project to stimulate public spending through domestic tourism. Hotel and related business operators A survey conducted by the Thai Hotel Association in collaboration with the Bank of Thailand (BOT) found that the average occupancy rate in August 2022 was 48%, up from the previous month and up from the same month last year. While hotels with revenues exceeding 50% increased mainly from the more than 4-star hotel group, the government is trying to find measures to alleviate the suffering and help all groups of people. Projects that the public is satisfied with Solve the problem on the spot as a result. It requires the honesty and integrity of all parties and the whole system. For the real benefit of the people and the nation.  
"Prawit" prepares to go north to Tak province tomorrow|"Prawit" prepares to go north to Tak province tomorrow, handing over land for arable land, stable houses in Mae Sot city and water situation in Tak pol province, Prawit Wongsuwan province. vice-premier The Acting Prime Minister is preparing to visit Mae Sot District, Tak Province tomorrow (12 Sep 22) to hand over a letter of permission to enter or live in the National Forest Reserve at The King's Science Community Enterprise Ban Kong Mae Sot and the water situation in Tak province. From Bangkok to Mae Sot International Airport, Tak province, before traveling to The King's Science Community Enterprise, Ban Kong Muang Mae Sot. Mae Pa Subdistrict, Mae Sot District, Tak Province, to be the Chairman of the "Co., Ltd." Grant rights Handing over happiness in arable land "at The King's Science Community Enterprise Ban Steadfast Mae Sot by Maj. Gen. Chalermkiat Sriworakhan Chairman of the Land Bank Management Institute said the report and Mr. Somchai Kitcharoenroj, Governor of Tak Province. Gen. Prawit will give a letter of permission to enter or live within the national forest reserve. There are 5 forests comprising "Strait Forest and Mae GoenGen Forest", "Mae La Mao Forest", "Mae Sot Forest", "Tha Song Yang Forest" and "Mae Rooka Forest". To the people in the strait forest area and Mae GoenGen forest. 1,231 volumes of the King's Community Enterprise Area, Ban Steadfast, Mae Sot City. Mae Pa Subdistrict, Mae Sot District, Tak Province, 43 households have access to the land lease. In the area of 58 rai, the community highlights "Safe Food Agricultural Community in Mae Sot City Security Area" for a period of 1 year. Community members have worked together to develop the area. There has been a lot of progress in land use. Members have housing and have more income, able to build network partners at the local level until they receive development support from various sectors, integrate infrastructure development and promote training according to the sufficiency economy philosophy for community members. Members earn income from growing and selling vegetables and processed products in the area. Responding to the problem of poor farmers, Gen. Prawit will travel to the lower Huai Mae Sot reservoir. To monitor the water situation in Tak province at the lower Huai Mae Sot reservoir before returning to Bangkok. 
Court sentenced to 3 years in prison for wearing Thai clothes in Silom Identify violations of Section 112|Internet Project for People's Law (ILAW) A Twitter post on Monday (Sept. 12) said the South Bangkok Criminal Court had sentenced a 2020 Thai fashion wearer to three years in prison, citing violations of Article 112 of the Criminal Code, but the defendant testified in favor of the case and reduced his sentence by one-third to two years. The defendant in the case insisted that he had no intention of imitating anyone, and the lawyers asked for temporary release (bail) to fight the case in the court of appeal.
Anupong Insist the government can manage water! Revealed that the residual drainage has been exhausted.|Gen. Anupong Tribejinda The Minister of Interior responded to a live verbal question from Senator Panthep Darnarongran. Regarding flood prevention and measures to help affected people, the amount of water flowing into the Chao Phraya River from the Ping, Wang, Yom, Nan and Pasak rivers, the Bang Sai Water Level Monitoring Station in Nonthaburi province has measured the flow volume at 2,100 cubic meters per second, which is a level that does not affect the drainage of Bangkok. If bangkok wants to be able to drain the water, it will release no more than 3,500 cubic meters of water per second. Confirm that Thailand can still manage water. The residual drainage in each dam has been exhausted. If in the future, there is a lot of water flowing down to fill it again. The Chao Phraya Dam in Chainat province can also store a lot of water.
"Big Pom" to the inspector general's area, Tak province The villagers wrote down the license plate number of the car. Hope this installment!|"Big Fort" Acting Prime Minister visits government inspection area, Tak Province The villagers wrote down the license plate number of the car to try their luck. Hope for September 16! Sep 2022) Gen. Prawit Wongsuwan The Deputy Prime Minister, acting on behalf of the Prime Minister, and his delegation consists of: Mr. Chaiwut Thanakmanusorn, Minister of Digital Economy and Society, Mr. Santi Phrompat Deputy Minister of Finance, Lt. Col. Anurag Jirajit "Deputy S" of the Prime Minister's Secretariat, acting as advisor to the Minister of Digital Affairs, visited the inspector general's office in Tak province. From the Pracharat Party (PDP) and the Thai Economic Party (TPP), as well as the candidates of the affiliated MPs, welcomed the event. Lt. Gen. Apichet Honest, Commander of the 3rd Region, Maj. Gen. Akradej Pimolsri, Commander of Provincial Police Region 6, Mr. Somchai Kitcharoenrungroj, Governor of Tak Province Heads of government, private sector and local mass power groups welcomed the occasion. Miss JUTTAWAN KACHA The advisor to the mayor of Tak, Tak province, presented a garland of flowers. Gen. Prawit In addition, students, youth, ethnic groups, the Muse people. Ban Huai Pla Lad Mae LaMao Mae Sot, Tak province, held a sign expressing gratitude to the Ministry of Digital Economy and Society (MDES). Assigned Lt. Col. Anurag Jirajit "Deputy S" of the Prime Minister's Secretariat to install the internet system. Technology for the Muse people to take advantage of the Internet There will also be more than 20 internet installations in the area. The district meets Phra and Umphang district, Tak province, in accordance with the government policy by the Ministry of Digital Affairs. Mr. Sadejchai Suwanchan The mayor of Umphang subdistrict and the leaders of local administrative organizations (OTS) and mass leaders in Umphang district also submitted a letter asking for help. Budget and land rights of the villagers. Gen. Prawit came to inspect the government in Mae Sot district. The mission consists of: "Check the work of the company. Delegate Providing happiness in arable land" at The King's Science Community Enterprise, Ban Steadfast, Mae Sot City. In addition, the Acting President and his delegation also visited the lower Huai Mae Sot reservoir and opened the event and granted land rights to representatives of community enterprises, including granting permission to enter or live within the National Forest Reserve (NCPO) to representatives of the people in the area in land management, the Land Bank Management Institute (Public Organization) or THE COMPANY, which supports arable land for 43 families with an area of 58 rai to solve the shortage of arable land for farmers and the poor through the Sustainable Land Management Project of THE COMPANY since 2020. The director of Tak Irrigation and related parties provided detailed information on the readiness in various aspects, including the location to accommodate the deputy prime minister's delegation, security, etc. This is to monitor the water situation and meet the people to listen to the needs of the people in the area with reporters who are waiting to welcome the people who are waiting to welcome the registration of Gen. Prawit's car that is used in the area, namely Toyota brand cars. Alpard White, registration number H 7654, Bangkok, to try his luck as the lottery is close to the lottery date on September 16.
Seripisut confident The MINISTRY filed a court to dissolve the Pracharat Party.|Maj. Gen. Seripisut Temiyves Leader of the Seri Ruam Thai Party He later testified before the Election Commission (EC). In the trial of the petition, the smaller party received money from the Pracharat Party. He cited the domination of small parties, which is punishable by dissolution of at least 6 related political parties under Article 20 of the Political Parties Act, and that it is good that the police are responsible for this petition in the inquiry. And receive monthly remuneration for both people in their own party and other parties. Admitting that there is no clear evidence, but there is information that there is money transferred and signed, including the bank account number and the acceptance clip, it is mentioned that the list appears in the signed document claiming to be the receipt of money, that there are 7 MPs who signed it, but as far as I can see, there is only one MP who debated in the House, Mr. Ravi Maschamadol, MP of the New Power Party, and challenged that he is the MP responsible for legislating but does not know the law. The National Anti-Corruption Bureau (NACC) also investigated Mr. Somchai Srisuttayakorn, a member of the Ruam Thai Liberal Party. Clarification of the procedure that in entering today's statement as 1 of the 2 petitioners, the other is Mr. Srisuwan. Charaya, secretary-general of the Association of Thai Constitutional Protection Organizations, believes that after this, the KGT will also summon the petitioner to give a statement. Meanwhile, The SEC has sent a letter to all banks to verify the financial route in which the receipt document is signed. Call for The MINISTRY hastened to investigate and submit to the Constitutional Court before the next elections take place.
